index,username,tweet,timestamp
7179,b'SFBARTalert ',b'BART recovering: 20 min residual delay system wide due to an earlier equipment prob on track.',9/6/14 5:47
7180,b'Mark Nieto ',b'BART Update: @SFBARTalert now reporting a systemwide 20 min delay due to equip prob at 19th street station.',9/6/14 5:41
7181,b'KTVU\nVerified account\n ',b'RT @SFBARTalert: 20 min delay at 19TH in FRMT and SF dirs due to equip prob.',9/6/14 4:49
7182,b'Ricardo Pedemonte ',"b'@SFBARTalert @abc7newsBayArea Bart should just put this message on speed dial, this is almost a daily issue.'",8/6/14 12:01
7183,b'SFBARTalert ',b'Expect a 15 min delay at PHIL in PITT dir due to track maint.',8/6/14 7:39
7184,b'SFBARTalert ',"b'BART recovering: 20 min delay on SFO line in PITT, SFO and MLBR dirs due to equip prob.'",7/6/14 16:28
7185,b'Matt Murphy ',"b""@llahsram in BART's case, @SFBARTalert is a helpful follow. Service alerts at http://BART.gov  also. Routesy for real-time tracking.""",7/6/14 15:15
7186,b'Scott Davis ',b'BART announcement no where near loud enough at Rockridge. @SFBARTalert',7/6/14 12:56
7187,b'Scott Davis ',b'Definitely a delay in BART. No tweet @SFBARTalert',7/6/14 12:53
7188,b'Guillermo Elenes ',b'\xe2\x80\x9c@SawakoSono: Structural fire at San Leandro @SFBART station. what went down? #bartrage @SFBARTalert \xe2\x80\x9d #wilding ?',7/6/14 0:11
7189,b'San Leandro Talk ',"b'@SawakoSono @SFBART @SFBARTalert Oh, that was the smell!'",7/6/14 0:10
7190,b'Sawako Sono Clarin ',b'Structural fire at San Leandro @SFBART station. what went down? #bartrage @SFBARTalert ',6/6/14 23:27
7191,b'SFBARTalert ',b'BART recovering: 15 min delay between COLS and BAYF due to an earlier stn closure.',6/6/14 23:17
7192,b'SFBARTalert ',b'BART svc has been restored between coliseum and bayfair.',6/6/14 23:15
7193,b'SFBARTalert ',b'BART svc has stopped between COLS and BAYF due to a structure fire near BART tracks in SANL.',6/6/14 23:03
7194,b'UGGaustralian ',b'No AC on Bart heading to Fremont. It is at bay fair now @SFBART @sfmta_muni @SFBARTalert',5/6/14 17:42
7195,b'kate conger\nVerified account\n ',"b""@SFBARTalert @SFBART why no East Bay trains from Powell? Platform's getting real crowded.""",4/6/14 19:22
7196,b'SFBART\nVerified account\n ',"b""@tombellino @RedwoodGirl Thanks for following @SFBARTalert. Unlike @SFBART, it sends auto advisories, but it won't reply or follow.""",4/6/14 11:40
7197,b'SFBART\nVerified account\n ',"b'@BandryBarry Thanks for your patience and sorry for inconvenience. To follow up, did receive updates from @SFBARTAlert or anyone else?'",2/6/14 13:57
7198,b'C.J. Hayden ',"b""@sfmta_muni Hey folks, that's the wrong handle for BART you're giving out. It's not @SF_BART; it's @SFBART or @SFBARTalert""",2/6/14 7:28
7199,b'Governor Wildstar ',b'@BARThappens Yay Yay :D LOL! Much much appreciated <3 I got u 2 were I 2 win! @SFBARTalert & @CaltransHQ is in need of serious #reform ;-}>',31/5/14 4:02
7200,b'Uncle Fishbits ',b'@tombellino @RedwoodGirl @SFBARTalert legitimately solid grammar.',31/5/14 0:31
7201,b'RedwoodGirl \n\xf0\x9f\x94\xa5\n \xf0\x9f\x8c\xb9\n ',b'@tombellino @SFBARTalert Yep. :) First train just got thru.',31/5/14 0:20
7202,b'Tom Bellino ',"b'@RedwoodGirl @SFBARTalert good to know, thanks!'",31/5/14 0:16
7203,b'RedwoodGirl \n\xf0\x9f\x94\xa5\n \xf0\x9f\x8c\xb9\n ',"b""@tombellino @SFBARTalert I heard they're re-opening service in just a few minutes.""",31/5/14 0:15
7204,b'Tom Bellino ',"b""@RedwoodGirl @SFBARTalert not that I know of. I'm going to get a strong drink somewhere and then take the 800 back.""",31/5/14 0:12
7205,b'SFBARTalert ',b'BART recovering: major delay system wide due to an earlier major medical emergency at WOAK.',31/5/14 0:10
7206,b'RedwoodGirl \n\xf0\x9f\x94\xa5\n \xf0\x9f\x8c\xb9\n ',b'@tombellino @SFBARTalert Are they running bus shuttles to take folks back to Oakland?',31/5/14 0:10
7207,b'BART Happens ',b'@tombellino @SFBARTalert #BARThappens',31/5/14 0:09
7208,b'Tom Bellino ',"b""The #BART train that ran over a person, and its weary passengers, have arrived at Embarcadero. It's over! @SFBARTalert""",31/5/14 0:09
7209,b'PoloBoy ',b'@tombellino @SFBARTalert Yuk!',31/5/14 0:04
7210,b'Tom Bellino ',b'@PoloBoy @SFBARTalert yep',31/5/14 0:03
7211,b'Sridhar Srigiriraju ',b'@SFBARTalert  anyone planning to take a taxi from EMBR to San Ramon or close abouts?',31/5/14 0:03
7212,b'PoloBoy ',b'@tombellino @SFBARTalert Loose human parts?',31/5/14 0:03
7213,b'Tom Bellino ',b'About to enter the Transbay Tube. Hopefully this most eventful ride is coming to an end. #bart @SFBARTalert',31/5/14 0:03
7214,b'Mr. Clutch ',b'@tombellino @SFBARTalert wtf!!???',31/5/14 0:00
7215,b'Kate ',"b'@kerry_seo #mme \xe2\x80\x9c@Adeleax: @SFBARTalert yup. Conductor, ""uh, we just ran over someone. I need to stop the train."" #wtf #bart\xe2\x80\x9d'",30/5/14 23:43
7216,b'\xef\xbc\xa3\xef\xbd\x88\xef\xbd\x85\xef\xbd\x86\xef\xbc\xa3\xef\xbd\x88\xef\xbd\x92\xef\xbd\x89\xef\xbd\x93\xef\xbc\xb0 ',b'@SFBARTalert @abc7newsBayArea all these people bitching about how they are going to get home.  Could care less that someone died. #smh',30/5/14 23:38
7217,b'John Hawley ',"b""@tombellino @SFBARTalert don't u wish u had the foresight to run to the liquor store first?""",30/5/14 23:37
7218,b'Slim Griffey ',b'@SFBARTalert how are suppose to get back to the eastbay?!?!',30/5/14 23:35
7219,b'Baby Rainmaker ',b'@SFBARTalert @SFBART how the fuck are we supposed to get home?!?!? What the fuck',30/5/14 23:35
7220,b'Leilani Greer ',b'@SFBARTalert  How are people suppose to get back to the east bay??? #getmehome',30/5/14 23:27
7221,b'John Hawley ',b'@tombellino @SFBARTalert what?',30/5/14 23:26
7222,b'R. Francis ',"b'""@SFBARTalert: BART svc has stopped between EMBR and WOAK due to a major medical emergency."" @actransit line.'",30/5/14 23:22
7223,b'Leilani Greer ',b'@SFBARTalert @SFBART What options are you giving those trying to get back to the east bay from sf?',30/5/14 23:18
7224,b'Kristen King ',b'@tombellino @SFBARTalert thank you for the update',30/5/14 23:16
7225,b'Kristen King ',b'@tombellino @SFBARTalert any idea when trains will start coming over the bridge?',30/5/14 23:15
7226,b'char marsden ',b'@SFBARTalert are the train still at a standstill.?',30/5/14 23:14
7227,b'Tom Bellino ',"b""@stephlalvarez @SFBARTalert no idea, we haven't moved at all for over an hour""",30/5/14 23:08
7228,b'Steph Harris-Alvarez ',b'@tombellino @SFBARTalert Can you move cars or have the started uncoupling them yet?',30/5/14 23:07
7229,b'lauren m payne ',b'@silverspeakers #ff @SFBARTalert',30/5/14 23:01
7230,b'Tom Bellino ',b'@KristenKing18 @SFBARTalert yes',30/5/14 22:59
7231,b'char marsden ',b'@SFBARTalert what a buzz kill.',30/5/14 22:59
7232,b'coroya ',b'@SFBARTalert is there\nAny train running tonight?',30/5/14 22:57
7233,b'Tom Bellino ',"b""People are smoking on the train and the doors have been shut for an hour. I'm getting pretty freaked out. #BART @sfbartalert""",30/5/14 22:57
7234,b'Angela Rivera ',b'@Adeleax @SFBARTalert yikes!!!!!!!!',30/5/14 22:50
7235,b'Angela Rivera ',b'@pjay113 @SFBARTalert OMG',30/5/14 22:49
7236,b'char marsden ',b'@SFBARTalert holee  crap.',30/5/14 22:47
7237,"b'Manuel Col\xc3\xb3n, M.Ed. '","b""@tombellino @SFBARTalert Ahh!!  I can't with you and these tweets!!""",30/5/14 22:46
7238,b'Adele ',b'@SFBARTalert omg scary Bart evacuation now. #bart',30/5/14 22:43
7239,b'KRON4 News\nVerified account\n ',b'#BREAKING: RT @SFBARTalert: BART svc has stopped between EMBR and WOAK due to a major medical emergency.',30/5/14 22:41
7240,b'Chuck Baggett ',b'What are all the police activities that delay BART? Seems like a lot of them @SFBARTalert https://twitter.com/SFBARTalert ',30/5/14 22:29
7241,b'Brian F. ',b'@pjay113 @SFBARTalert where is your train at??',30/5/14 22:27
7242,b'Mike Grilo Semillon ',b'@jimsinai @SFBARTalert',30/5/14 22:26
7243,b'Mike Grilo Semillon ',b'@jimsinai @SFBARTalert how do you know that happened??',30/5/14 22:26
7244,b'Jim Sinai ',b'Bart hit someone in west Oakland.  @SFBARTalert all trains stopped in SF!',30/5/14 22:25
7245,b'Adele ',"b'@SFBARTalert yup. Conductor, ""uh, we just ran over someone. I need to stop the train."" #wtf #bart'",30/5/14 22:23
7246,b'SFBARTalert ',b'BART svc has stopped between EMBR and WOAK due to a major medical emergency.',30/5/14 22:17
7247,b'Fit HBIC ',b'@SFBART @SFBARTalert @511SFBay why are trains not moving?!? #Montgomery',30/5/14 12:18
7248,b'Fit HBIC ',"b""WTF is going on with @SFBART?!? Train at Montgomery hasn't moved in 5 min towards #EastBay @SFBARTalert @511SFBay""",30/5/14 12:17
7249,b'mmariscal ',b'Civic center Bart Station out of servicemo electricity   Cc @SFBARTalert #SF',28/5/14 9:31
7250,b'Jennifer Louie ',b'@SFBARTalert how about a 10 car train that seems obvious.',28/5/14 8:27
7251,b' \xe2\x9a\xa1\xef\xb8\x8f\nGooliusBoozler1K \n\xe2\x9a\xa1\xef\xb8\x8f\n ',"b'@SFBARTalert @SFBART The delay is not due to ""police action"" or ""activity,"" but rather the person(s) that caused it.'",28/5/14 8:18
7252,b'SFBARTalert ',b'BART recovering: 5-15 min delay system wide due to police activity.',28/5/14 7:48
7253,b'SFBARTalert ',"b'BART recovering: 20 min delay at LAKE in DUBL, FRMT, RICH and DALY dirs due to police activity.'",28/5/14 7:24
7254,b'Mamadi Salahudeen ',"b""@SFBARTalert when perps disrupt hardworking citizens' commute, this should result in enhanced penalty of crime!!""",28/5/14 7:06
7255,b'KRON4 News\nVerified account\n ',b'RT @SFBARTalert: 10 min delay in FRMT and MLBR dirs due to equip prob.',27/5/14 18:40
7256,b'SFBARTalert ',b'20 min delay between PITT and LAFY in PITT and SFO dirs due to track maint.',24/5/14 12:41
7257,b'SFBARTalert ',b'20-30 min delay at LAFY in PITT dir due to track maint.',24/5/14 8:46
7258,b'SFBARTalert ',b'BART recovering: 15 min delay at EMBR in SFO and MLBR dirs due to a medical emergency.',23/5/14 10:55
7259,b'Alexander Gonzalez ',b'@SFBARTalert ugggggbh',22/5/14 16:01
7260,b'Meredith O. Fleming ',"b'@SFBARTalert @TheFireTracker2 so, was there an investigation into the BART officer who shot/killed his fellow BART officer?'",20/5/14 20:34
7261,b'KRON4 News\nVerified account\n ',b'RT @SFBARTalert: 10 min delay at WOAK in SFO and MLBR dirs due to police activity.',20/5/14 16:56
7262,b'Walter Thompson ',b'@SFBARTalert MUTO spores discovered in the Transbay Tube. #Godzilla',20/5/14 12:26
7263,b'justGretch ',b'@SFBARTalert @KCBSNews Is this MadLibs?',20/5/14 12:21
7264,b'Rod Shields ',b'@SFBARTalert both directions?',20/5/14 12:16
7265,b'Lilac Sunday ',"b'Lemme guess. Crazy person on the track again? RT @SFBARTalert: 5-10 min delay at WOAK in SFO, MLBR and East Bay dirs due to obstruction.'",20/5/14 11:06
7266,b'just Jillian ',"b""@SFBARTalert please hurry! It's cold here on the Dublin/Pleasanton station platform! #brrr""",19/5/14 10:37
7267,b'KTVU\nVerified account\n ',b'RT @SFBARTalert BART recovering: 5-15 min delay on DALY line in East Bay dir due to equip prob.',19/5/14 7:50
7268,b'Frank ',b'@SFBARTalert',16/5/14 10:45
7269,b'KRON4 News\nVerified account\n ',"b'RT @SFBARTalert: 10 min delay between MACR and 19TH in FRMT, RICH, SFO, MLBR and DALY dirs due to equip prob.'",15/5/14 18:49
7270,b'Sam \xe5\x8c\x97\xe5\xb3\xb6-Kimbrel ',b'@SFBARTalert Y\xe2\x80\x99all seriously need to quit it with the abbreviated station names. PHIL?',15/5/14 11:36
7271,b'catherine L ',"b'@SFBARTalert The Pitts/BayPt not ""delayed"" - it\'s not running through Pleasant Hill, have to find bus or cab. No train to SFO from Concord!'",15/5/14 11:07
7272,b'CZeddJr ',b'@SFBARTalert male',15/5/14 10:46
7273,b'Toph ',"b""So glad I don't have to follow @SFBARTalert anymore. #Moved""",15/5/14 10:39
7274,b'KTVU\nVerified account\n ',b'RT @SFBARTalert: Stn closure at PHIL due to a major medical emergency.  trains are not stopping at PHIL stn.',15/5/14 10:23
7275,b'News24/680 ',"b'@SFBARTalert @abc7newsBayArea We are getting calls of a woman down at Treat Blvd. station, possibly hit by a train. Confirmation?'",15/5/14 10:22
7276,b'SFBARTalert ',b'Delay developing at PHIL in PITT and SFO dirs due to a major medical emergency.',15/5/14 10:09
7277,b'Justin\nVerified account\n ',"b""@SFBART @SFBARTalert always wasting my time. Thanks. San Francisco train didn't even bother to open it's doors at MacArthur. Thanks.""",15/5/14 7:12
7278,b'CFinn ',"b'""@SFBARTalert: 15 min delay at MACR in PITT and RICH dirs due to equip prob."" Lol not that I need it right now but lameeeee'",14/5/14 20:19
7279,b'KRON4 News\nVerified account\n ',b'RT @SFBARTalert: 10 min delay between SHAY and FRMT on FRMT line in FRMT and RICH dirs due to equip prob.',14/5/14 19:37
7280,b'Ryan Gullum ',b'@SFBARTalert why do you continue to run 8 and 9 car trains during commute hours? #crazy #sfbart',14/5/14 16:12
7281,b'Kyle asdf ',"b'\xe2\x80\x9c@SFBARTalert: BART recovering: 10 min delay on DALY line in SFO, MLBR and DALY dirs due to a medical emergency.\xe2\x80\x9d@frodaddyfarmer'",14/5/14 8:02
7282,b'William Charles ',b'@SFBARTalert',14/5/14 7:49
7283,b'Drew Voros ',"b""@SFBARTalert Good morning, we (@SFBART) are broken as you would expect. We have no cap-ex, don't blame us""",14/5/14 5:19
7284,b'KRON4 News\nVerified account\n ',b'RT @SFBARTalert: 15 min delay at FTVL in RICH and DALY dirs due to a major medical emergency.',13/5/14 20:20
7285,b'Mike Lindsey ',"b'Hey @SFBARTalert why don\'t you have a ""two sportsball games letting out at the same time"" alert?'",12/5/14 23:14
7286,b'Yansumi Diwata ',b'@SFBARTalert',12/5/14 17:38
7287,b'Yansumi Diwata ',b'@SFBARTalert seven hours later and still recovering or is this another equip fail? #bartfail',12/5/14 17:38
7288,b'Robert Axel Anderson ',b'@mattpicio tip: follow @SFBARTalert -- their posts on system delays kept me from missing my flight last time I was in SF.',11/5/14 23:54
7289,b'SFBARTalert ',b'BART recovering: 15 min delay at BAYF in RICH and DALY dirs due to equip prob.',11/5/14 16:26
7290,b'Drew Voros ',"b""@SFBARTalert Does BART do maintenance or do they just wait for equipment to break? I'm guessing the the latter.  @SFBART @SFGate @mercnews""",11/5/14 16:21
7291,b'Mark Pritchard ',"b""And the #heatwave hasn't even started. RT @SFBARTalert: Major delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to equip prob. #FAIL""",11/5/14 16:17
7292,b'SFBARTalert ',"b'Major delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to equip prob.'",11/5/14 16:11
7293,b'SFBARTalert ',b'BART recovering: 10-15 min delay at FRMT in RICH and DALY dirs due to police activity.',10/5/14 12:10
7294,b'wilson lam ',b'@chezbut @SFBARTalert yes. I was on the train that went OOS. Bad Bart bad',8/5/14 18:40
7295,b'JT Mixon ',"b""@SFBART @SFBARTalert This evening's commute, in my Florida Evan's voice, Damn, Damn, Damnnnnnnn! #nobueno""",8/5/14 18:36
7296,b'Jess Kaufmann ',"b""@SFBARTalert Twitter would be a great way to warn people they can't get on the platform @ Embarcadero.""",8/5/14 18:35
7297,b'Adam Beck ',b'@SFBARTalert daly line to east bay? You sure you got that right?',8/5/14 18:21
7298,b'Zeke ',b'@wilsonlam \xe2\x80\x9c@SFBARTalert: BART recovering: 10 min delay at MONT on DALY line in East Bay dir due to equip prob.\xe2\x80\x9d',8/5/14 18:18
7299,b'Shuang Yang ',b'@SFBARTalert is there stats on how frequently #BartFails',8/5/14 18:16
7300,b'Shuang Yang ',b'@SFBARTalert good to know',8/5/14 18:15
7301,b'Jeff Shemano ',"b""@SFBARTalert what's up with all the 8 car trains to concord during rush hour it's like a cattle call!""",8/5/14 17:33
7302,b'Angenette Lau ',"b'Oh goody! MT @SFBARTalert: BART recovering: major delay between LAKE and WOAK in RICH, SFO, MLBR and DALY dirs due to equip prob.'",8/5/14 16:55
7303,b'Kimberly Mu\xc3\xb1oz ',"b""@lilisalzberg I get text alerts from @SFBARTalert to avoid the terrible delays, but it's usually not as bad as MUNI delays.""",8/5/14 10:11
7304,b'Taylor Fisher ',"b""@SFBARTalert @SFBART should probably also tweet that sometimes you don't stop at stations when you feel like it.""",8/5/14 9:50
7305,b'Keith ',"b'\xe2\x80\x9c@SFBARTalert: Major delay at BALB on DALY line in SFO, MLBR and East Bay dirs.\xe2\x80\x9d thanks for starting the day off great! Haha'",8/5/14 9:47
7306,b'Drew Voros ',b'@SFBARTalert Daily BART Breakage Alert',8/5/14 9:46
7307,b'Dan Weinand ',"b""@SFBARTalert just heard about two delays over the speaker here at glen park, but couldn't catch the details. Why nothing here?""",8/5/14 9:44
7308,b'Greg Johnson ',"b""30% more capacity on the new BART trains becaus there is 100% less seating. Isn't that backhanded? @SFBARTalert""",7/5/14 20:25
7309,b'Mario ',b'Another day another @SFBARTalert for equipment issues on @SFBART. Your bad service is going to make me buy a car.',6/5/14 18:35
7310,b'SFBARTalert ',b'Major delay between CONC and NCON on PITT line in PITT and SFO dirs due to equip prob.',6/5/14 18:19
7311,b'J.Eng-Vestal ',b'@SFBARTalert ALWAYS A DELAY W/ YOUR EQUIPMENT...ridiculous!!! Can we just have just 1 day w/o any problems?',6/5/14 18:18
7312,b'\xe2\x99\x9aGreco\xe2\x99\x9a ',b'@SFBARTalert  makin me late',5/5/14 8:12
7313,b'Mike Inouye\nVerified account\n ',b'New #BART delay reported - RT @SFBARTalert: 10-15 min delay in downtown OAK in SFO dir due to equip prob.',5/5/14 7:38
7314,b'Leyla Gulen\nVerified account\n ',"b'THX 4 the update! MT @meguriai05 @abc7newsBayArea @SFBARTalert On train now, rerouting towards WOak then switching tracks back2 Lake Merritt'",5/5/14 6:12
7315,b'Wear Your Voice Mag ',b'RT meguriai05@SFBARTalert 20-30 min delay due to problem with tunnel connector from 12th St to Lake Merritt.  Trains re routing towards West',5/5/14 6:09
7316,b'Wear Your Voice Mag ',"b'RT meguriai05@LeylaGulenABC7 @abc7newsBayArea  @SFBARTalert On train right now, rerouting towards West Oakland then switching tracks back to'",5/5/14 6:09
7317,b'Mike Inouye\nVerified account\n ',b'#BART delay update - RT @SFBARTalert: 30 min delay on FRMT line in FRMT and RICH dirs due to equip prob.',5/5/14 5:51
7318,b'KTVU\nVerified account\n ',b'.@SFBartalert 30 minute delays on Fremont line now due to track problem @Sal_Castaneda more on #BART problems @ 548a http://bit.ly/13nCOuz ',5/5/14 5:46
7319,b'NBC Bay Area\nVerified account\n ',b'JUST IN: Per @SFBARTalert 30 min delay in the Fremont direction due to an equipment problem on the tracks. @MikeyNoWay w/ updates',5/5/14 5:32
7320,b'Pat @Bar--Doh! ',"b'""@SFBARTalert: 20 min delay at #SANL in #DUBL and #FRMT dirs due to #police activity."" #BART #Traffic #Dublin SanLeandro #commute #transit'",4/5/14 22:34
7321,b'Nation of Neal ',b'Welp  RT @SFBARTalert: Trains are not stopping at LAKE due to police activity.',4/5/14 21:26
7322,b'Allison B ',b'@SFBART 8:50am Fremont train to Daly City left 10 min late today and notices at the station were very confusing @SFBARTalert',3/5/14 9:02
7323,b'K\xd0\x9fG\xc6\xac\xd0\xafD\xd0\xaf \xd9\xa9(\xcd\xa1\xe0\xb9\x8f\xcc\xaf\xcd\xa1\xe0\xb9\x8f)\xdb\xb6 ',b'@UncleCurt @SFBARTalert @SFBART i see. alright.',2/5/14 15:19
7324,b'Curtis Zedd Jr. ',b'@KngtRdr @SFBARTalert @SFBART it backed up the line all the way to Lake Merritt Station effecting the Dublin line',2/5/14 14:56
7325,b'K\xd0\x9fG\xc6\xac\xd0\xafD\xd0\xaf \xd9\xa9(\xcd\xa1\xe0\xb9\x8f\xcc\xaf\xcd\xa1\xe0\xb9\x8f)\xdb\xb6 ',"b'@SFBARTalert @SFBART Fremont line doesn\'t go to Dublin. You have to transfer. Unless you mean ""10 min delay on FRMT and DUBL lines due to..""'",2/5/14 14:30
7326,b'kn henry ',b'the @sfbart ashby station needs immediate staff support.  open all of the gates and entrances.  @SFBARTalert  fix the escalator!',2/5/14 6:43
7327,b'SFBARTalert ',"b'5-10 min delay at SANL in DUBL, FRMT, RICH and DALY dirs due to equip prob.'",2/5/14 5:01
7328,b'SFBARTalert ',b'10 min delay between RICH and MLBR in MLBR dir.',1/5/14 15:48
7329,b'KTVU\nVerified account\n ',"b'RT @SFBARTalert: 10 min delay at POWL in SFO, MLBR and DALY dirs due to police activity.'",1/5/14 14:06
7330,b'Tim Jue ',"b""@SFBART @SFBARTalert Car 404 has an air conditioning unit that doesn't work. A/C in other cars in the consist do """,1/5/14 13:00
7331,b'Rod Shields ',"b""@SFBARTalert and @511SFBay haven't updated yet. They should be the go to source for commuters. Now I have to follow a news channel""",1/5/14 7:11
7332,b'Mike Abner ',b'@inciteinsight @SFBART @SFBARTalert yeah. They made that warning and then kicked everyone off. Not sure how driver would know the diff.',28/4/14 18:37
7333,b'Collin Sullivan ',"b""@mike_abner @SFBART @SFBARTalert I've heard conductors warn that holding doors could lead to a train going out of service. So I'm suspicious""",28/4/14 18:31
7334,b'Mike Abner ',b'@inciteinsight @SFBART @SFBARTalert not on my car. But who knows.',28/4/14 18:29
7335,b'Collin Sullivan ',b'@mike_abner @SFBART @SFBARTalert seriously? Stuck door? Was someone holding it open?',28/4/14 18:28
7336,b'Mike Abner ',b'@SFBART train just taken out of service at Embarcadero  stuck door. Such quality!  #sfbart @SFBARTalert',28/4/14 18:25
7337,b'Beth Robertson ',b'@SFBART @SFBARTalert disappointing Sunday service. Update your website to reflect delays. #timedtransferlies',27/4/14 12:26
7338,b'Tan\xc3\xa9 Brunker ',"b""@SFBARTalert no info about no Dublin line from Daly city? Now I'm gonna miss the start of the #warrios game. Should've driven....""",27/4/14 12:02
7339,b'KTVU\nVerified account\n ',b'RT @SFBARTalert: Expect a 30-40 min delay on RICH line in FRMT and RICH dirs due to scheduled track maintenance.',27/4/14 7:41
7340,b'SFBARTalert ',"b'20 min delay at LAFY and PHIL in PITT, SFO and MLBR dirs due to track maint.'",26/4/14 8:21
7341,b'SFBARTalert ',b'BART recovering: 10 to 15 min delay at COLS on FRMT line in DUBL and FRMT dirs due to police activity.',23/4/14 21:43
7342,b'SFBART\nVerified account\n ',b'@tanyajuliet Thanks for feedback. Great to know one of three @SFBARTalert followers!',23/4/14 10:09
7343,b'Nick Fassler ',"b""@SFBARTalert The 9:50am train to SF didn't stop at Rockridge. Something happening?""",23/4/14 10:01
7344,b'@cinnamaldehyde ',b'What the fuck?? RT @marymad: Why do BART police have giant guns on the train right now? pic.twitter.com/ybBpBpwulf @SFBARTalert',22/4/14 22:31
7345,b'ty 4 understanding ',"b""@marymad @auntiepixelante @SFBARTalert it's a cardboard cutout advertising a police career to hyperaggressive young boys""",22/4/14 22:24
7346,b'John Band ',"b""@marymad @SFBARTalert @yashalevine In the hope it'll stop them mistaking them for their tasers?""",22/4/14 22:11
7347,b'socialistlib510 ',b'@marymad ask the union. @SFBARTalert',22/4/14 22:08
7348,b'tree kisser ',b'Why do BART police have giant guns on the train right now?  @SFBARTalert',22/4/14 22:02
7349,b'Jackie Torres  ',b'@kron4news @SFBARTalert 4 people taken off train at gun point trains moving again',22/4/14 21:50
7350,b'SFBARTalert ',b'BART recovering: 15 min delay at NBRK on RICH line in RICH dir due to equip prob.',21/4/14 16:10
7351,b'Tony (Recent Grad) ',b'.@49ers fans mad that their transportation system @SFBART features @Seahawks colors  @Dskuta51 @NFL @SFBARTalert @ESPN',20/4/14 8:25
7352,b'SFBARTalert ',b'Expect a 20-30 min delay on RICH line in FRMT and RICH dirs due to scheduled track maintenance.',20/4/14 7:55
7353,b'Kay Seesarin ',b'@SFBARTalert Taste the @SFBART fail! What about your Concord derailment last night?',18/4/14 23:12
7354,b'Alexa Brooks ',"b'\xe2\x80\x9c@SFBARTalert: BART recovering: 20 min delay between 24TH and 16TH on DALY line in SFO, MLBR and East Bay dirs due to equip prob.\xe2\x80\x9d'",18/4/14 19:13
7355,b'14-0 #DubNation ',"b""@SFBARTalert What's going on in North Concord?""",17/4/14 22:47
7356,b'atoms are enough ',b'@AGuyNamedNam @SFBARTalert haha not happening during a weekday commute',17/4/14 18:23
7357,b'Nam Le  \n\xf0\x9f\x93\x8e\n ',"b""@atomsareenough @SFBARTalert SURPRISE Y'ALL SURPLUS OF TRAINS TODAY""",17/4/14 18:17
7358,b'atoms are enough ',b'@AGuyNamedNam @SFBARTalert Ahead of schedule would be a bad thing; people would miss the trains they were expecting to catch.',17/4/14 18:10
7359,b'Nam Le  \n\xf0\x9f\x93\x8e\n ',b'Dear @sfbartalert how about telling us you guys are AHEAD of schedule for once\n\nJust once',17/4/14 18:06
7360,b'A ',"b'Everytime I come to Hayward there\'s always an issue ""@SFBARTalert: 10 min delay at FTVL in DUBL, FRMT and RICH dirs due to police activity.""'",17/4/14 14:40
7361,b'SFBART\nVerified account\n ',b'@brynbowman Sorry on delay. @SFBARTAlert Service Advisory: 10-min delay @ Lafayette in Pittsburg/BayPoint direction due to equipment problem',16/4/14 18:01
7362,b'KTVU\nVerified account\n ',b'RT @SFBARTalert: 10 min delay at LAFY in PITT dir due to equip problem',16/4/14 17:50
7363,b'SFBARTalert ',b'10 min delay at LAFY in PITT dir due to equip prob.',16/4/14 17:39
7364,b'SFBARTalert ',"b'BART recovering: major delay at FRMT on FRMT line in FRMT, RICH and DALY dirs due to police activity.'",16/4/14 14:42
7365,b'ShadeDancer ',b'@SFBARTalert  what else is new?',16/4/14 12:56
7366,b'Darnell Jefferson ',"b'#BART unveils new #train car design,seeks input from riders in #SanFrancisco\nhttp://abclocal.go.com/kgo/story?section=resources/traffic&id=9505554 \xe2\x80\xa6\n#Subway #Oakland @SFBART @SFBARTalert'",16/4/14 12:42
7367,b'Mitch Witarsa ',b'Huge crowds and delays at the @SFBART Powell Stn due to the Montgomery Stn closure. Plan accordingly. @SFBARTalert ',14/4/14 18:06
7368,b'alicia trost\nVerified account\n ',b'Follow @SFBARTalert for automated service alerts 24-7 and @SFBART for news posted and monitored by staff',14/4/14 17:58
7369,b'WineDavid ',b'What is the status of east bay bound trains @SFBARTalert? Has service resumed?',14/4/14 17:43
7370,b'stayfly ',b'@SFBARTalert @abc7newsBayArea hope the person or people be ok',14/4/14 17:31
7371,b'Michael Fuery ',b'@SFBARTalert Can I board an East Bay bound train at Embarcadero? I need to get to Oakland. Thanks.',14/4/14 17:22
7372,b'Trendsmap SF ',"b'SFBARTalert, @sfbartalert is now trending in #SF http://trendsmap.com/us/san  francisco'",14/4/14 17:22
7373,b'Deb H. ',b'@SFBARTalert please define major delays....',14/4/14 17:20
7374,b'KTVU\nVerified account\n ',"b'RT @SFBARTalert: Major delay on DALY line in SFO, MLBR, DALY and East Bay dirs due to a major medical emergency at MONTn.'",14/4/14 17:03
7375,b'SFBARTalert ',b'Expect a 20-30 min delay on RICH line in FRMT and RICH dirs due to scheduled track maintenance.',13/4/14 7:50
7376,b'SFBARTalert ',b'10 min delay at COLS in DUBL and FRMT dirs due to a medical emergency.',12/4/14 21:46
7377,b'SFBARTalert ',b'20 min delay between WCRK and PITT in both dirs due to scheduled track maintenance.',12/4/14 8:23
7378,b'Candy Navrro ',b'@SFBARTalert',12/4/14 8:03
